e, e_dot, e_int, stamp, 
0.5960573028355522, 0.027520853120985105, 0.11823833796581529, 145078000000, 
0.6092690884888583, 0.0651745624547928, 0.1196695407384554, 145180000000, 
0.28060850996461895, -1.0514959762364444, 0.09906232675260196, 145282000000, 
0.24074533618462723, -1.2284125076807701, 0.07537486230920697, 145384000000, 
0.2019957991242789, -0.2620423694678002, 0.04822330968490167, 145486000000, 
0.16240911326096175, -0.26112074307888494, 0.040343349904657856, 145588000000, 
0.13690493603305764, -0.21696954363740417, 0.03342065656121988, 145690000000, 
0.12684177005039787, -0.11855781070187958, 0.028410387956294483, 145792000000, 
0.11523644840225655, -0.0722282921026703, 0.025265543632380805, 145860000000, 
0.10202031970099057, -0.08273816783135768, 0.02293990254357633, 145962000000, 
0.09191774674199626, -0.07772900553420097, 0.020611634323016225, 146064000000, 
0.08373811733112957, -0.060940674566203334, 0.01851174558494109, 146166000000, 
0.07635011191691721, -0.05189211608359686, 0.016800398399336204, 146268000000, 
0.0702987583896526, -0.044797863138256545, 0.015359132509179958, 146370000000, 
0.06550208402064639, -0.03616009298756939, 0.014143396955147746, 146438000000, 
0.061029161795537856, -0.030898655313715828, 0.013122000280389123, 146540000000, 
0.057427548785354166, -0.02691511745097408, 0.012263919640102561, 146642000000, 
0.055410935369499814, -0.018727421420126806, 0.01159117639669279, 146744000000, 
0.052395841716069924, -0.016772356897614138, 0.01101562172472826, 146846000000, 
0.05034942396271891, -0.016871704689269684, 0.010543746736552576, 146914000000, 
0.04872061559339613, -0.012250753742245971, 0.010097725418145664, 147016000000, 
0.04731543848064845, -0.010113284940234854, 0.009759031869117566, 147118000000, 
0.04630408069712333, -0.008055116320909347, 0.00948934231807786, 147220000000, 
-0.14713422285872602, -0.6481655377979149, -0.0035676469120636154, 147322000000, 
-0.1563750051362205, -0.6755969527778127, -0.01714700981985488, 147424000000, 
-0.1664697888293012, -0.06445188656858392, -0.03133193445494985, 147526000000, 
-0.1771326736883676, -0.06919222850715705, -0.03333183117692595, 147594000000, 
-0.1885543964846308, -0.07361535885109867, -0.03547712393348664, 147696000000, 
-0.19646939021731136, -0.06445572176314585, -0.037477097359353985, 147798000000, 
-0.19738697608609712, -0.02944193200488776, -0.038827384185869285, 147900000000, 
-0.194455753799037, 0.006712121394247816, -0.0392208080068297, 148002000000, 
-0.18997979086409966, 0.024690617406658195, -0.03878816804994892, 148104000000, 
-0.18506145372890082, 0.031314333567120656, -0.03796646655946916, 148206000000, 
-0.17975058155877477, 0.03409736435108298, -0.036986121743451686, 148308000000, 
-0.17471039147668765, 0.034503540840710535, -0.03596816178429088, 148410000000, 
-0.17030468009505384, 0.0314863382124031, -0.03498437687536775, 148478000000, 
-0.1662781245781373, 0.02810755632850122, -0.034086213076658586, 148580000000, 
-0.16323600750487977, 0.023562241967246916, -0.033321254145204725, 148682000000, 
-0.1610375021599486, 0.01746874139396226, -0.03270344228286438, 148784000000, 
-0.1599095063081375, 0.011088337322474237, -0.03227886773153106, 148886000000, 
-0.16018805716907636, 0.0028314833029075004, -0.032075671042477494, 148988000000, 
-0.162000399982154, -0.006969645580054973, -0.032139864230624524, 149090000000, 
-0.1655322573844229, -0.0178140007178218, -0.03251471430237688, 149192000000, 
-0.17169702161565192, -0.03232207211165979, -0.03328197859881525, 149260000000, 
-0.40407506001003, -0.7951426754186904, -0.04942028926734032, 149362000000, 
-0.40816714602464854, -0.7882337480299887, -0.06559594851002203, 149464000000, 
-0.4125558230438653, -0.028269210112784233, -0.08165320193856959, 149566000000, 
-0.4174108892456365, -0.030812477403293254, -0.08254225722094335, 149668000000, 
-0.41285214679720994, -0.0009877458444821723, -0.08285459060578078, 149770000000, 
-0.40326211138287116, 0.047162592875884535, -0.08223500982838117, 149838000000, 
-0.39430900774308375, 0.061810463513753966, -0.08069488439487765, 149940000000, 
-0.38394919090881485, 0.06437640158018769, -0.07876802066898465, 150042000000, 
-0.3737299029702741, 0.06859701590936555, -0.07679920677481152, 150144000000, 
-0.36364899986437926, 0.06766730348145196, -0.07475520624956454, 150246000000, 
-0.35576391353185466, 0.05988663146139809, -0.0728761877577672, 150348000000, 
-0.3483269149750208, 0.05107361629786163, -0.07118265522475031, 150450000000, 
-0.34276469812972765, 0.04333071800709002, -0.0697903684424402, 150552000000, 
-0.3396395538955548, 0.028957870264886647, -0.06871541113335354, 150620000000, 
-0.3393608091691984, 0.011346296535097444, -0.06811767074629872, 150722000000, 
-0.3419661614940419, -0.007755358661623764, -0.06806443497058634, 150824000000, 
-0.3486681956173152, -0.03102462149372265, -0.0686663444187037, 150926000000, 
-0.39396457173461075, -0.17332803413522946, -0.07230659525639786, 151028000000, 
-0.38216892803863534, -0.11166910807106707, -0.07498677969270409, 151130000000, 
-0.37085330759877255, 0.07703754711946065, -0.07646578715813457, 151232000000, 
-0.35888995960843717, 0.07759656143399389, -0.07412747968305633, 151334000000, 
-0.34429018856994364, 0.08854373009609635, -0.07160223038514356, 151402000000, 
-0.3301858465661822, 0.09568037680751651, -0.0688910663163042, 151504000000, 
-0.31675853662122044, 0.09177217316241067, -0.06608230478382308, 151606000000, 
-0.3034860786589051, 0.08899922635759043, -0.06336203078975385, 151708000000, 
-0.29134965750455866, 0.08469626372220596, -0.06077295151897894, 151810000000, 
-0.279612831355736, 0.07957749101056362, -0.05829657116794665, 151912000000, 
-0.2695509198059063, 0.0726624589955079, -0.0560342272444134, 152014000000, 
-0.26167831132161945, 0.059781733447055174, -0.05405613749888411, 152116000000, 
-0.2557914815650437, 0.04586479413620855, -0.05246804751283796, 152218000000, 
-0.2508836117733533, 0.035982331827553914, -0.051223560310667764, 152286000000, 
-0.24738426076727427, 0.028024069325898182, -0.05027062360704475, 152388000000, 
-0.2458854700314359, 0.016660472473057908, -0.04961022283813756, 152490000000, 
-0.2464985799772932, 0.0029522692999369347, -0.04931788738506689, 152592000000, 
-0.2495965087916765, -0.012370129200801975, -0.0494653705866937, 152694000000, 
-0.17668585508761403, 0.2327090829655972, -0.044852062923772244, 152796000000, 
-0.16292722697168216, 0.28889760606664777, -0.03928063939006485, 152898000000, 
-0.14826010843197723, 0.09475248885212266, -0.03252487936608489, 153000000000, 
-0.13399798483834324, 0.09643080711112972, -0.02967902134946684, 153102000000, 
-0.12048762633894095, 0.09257494031012097, -0.026849714640617427, 153170000000, 
-0.11027666545837955, 0.07907106459987896, -0.02431748510904425, 153272000000, 
-0.10026058912207092, 0.06742345738956675, -0.022068325394626095, 153340000000, 
-0.09487888203298955, 0.0513259447513, -0.020361075774229336, 153442000000, 
-0.08785172874655789, 0.04136286791837677, -0.018866079993441223, 153544000000, 
-0.08214203282937715, 0.04245616401204133, -0.017658176240594972, 153646000000, 
-0.07742329909555834, 0.034761432169998496, -0.016494470711432892, 153748000000, 
-0.07334494891527732, 0.029323613046999448, -0.015527352056014188, 153850000000, 
-0.06973630321881363, 0.025623319589149023, -0.014700303415309953, 153952000000, 
-0.06646597226466677, 0.022929922168701822, -0.013969814959917181, 154020000000, 
-0.06347339607554603, 0.02087635714422535, -0.013311711437268428, 154122000000, 
-0.06108165846067726, 0.01794771267996505, -0.012734735120059336, 154224000000, 
-0.058952788543533474, 0.015068691773375184, -0.012233856205317117, 154326000000, 
-0.057432680721937635, 0.012163259129132076, -0.01183114184840989, 154428000000, 
-0.05626365211616857, 0.00896378809121634, -0.011509941425442646, 154530000000, 
-0.05535422659847211, 0.006928180411551743, -0.011270037295771888, 154598000000, 
-0.054820881201712135, 0.004809236381521457, -0.011095917327756855, 154700000000, 
0.13046854064019353, 0.6194092241288854, 0.0013528955226672855, 154802000000, 
0.14265576439887195, 0.6582554853352803, 0.01455356158915689, 154904000000, 
0.1557430313381314, 0.08424830232645952, 0.02859115575847979, 155006000000, 
0.1699841995801763, 0.09109478393768115, 0.031225533021145307, 155108000000, 
0.18021188155223444, 0.08156283404701019, 0.03372927416470281, 155210000000, 
0.18946781068329832, 0.06494537034374008, 0.03597759278771394, 155312000000, 
0.19761962526415666, 0.05802581237307406, 0.0378199544999793, 155414000000, 
0.2031440135388396, 0.04558734285180425, 0.039348763299086306, 155516000000, 
0.20835336338014265, 0.03577912705328664, 0.04060780014554259, 155584000000, 
0.21477559278117164, 0.03877193080777349, 0.041751531313343596, 155686000000, 
0.22247053402854977, 0.047057235494690396, 0.0430399660126576, 155788000000, 
0.23333936861902949, 0.061879252792859475, 0.04470569969525006, 155890000000, 
0.24668389298216997, 0.08071119651206733, 0.046832919708649945, 155992000000, 
0.267677269628412, 0.114459670031275, 0.049846702081974094, 156094000000, 
0.2964539573716021, 0.16590021463144033, 0.0540543413321456, 156162000000, 
0.33913596150716474, 0.23819563959584253, 0.06021781256714525, 156264000000, 
0.3061748391686816, 0.032402939323598424, 0.06278431720316323, 156366000000, 
0.30174953436766927, -0.12462142379831824, 0.06313735566956771, 156468000000, 
0.2963151907009367, -0.03286549489248299, 0.06028263761581917, 156570000000, 
0.288366325159247, -0.044610697361407624, 0.05909540334852353, 156672000000, 
0.28113845026296413, -0.0505891347932419, 0.05772133107487652, 156774000000, 
0.27565109915651664, -0.0423840866757678, 0.056343724971915185, 156876000000, 
0.2713615845656725, -0.03258955232430546, 0.05521007559901022, 156978000000, 
0.268195124956359, -0.024853247333858814, 0.054347187245236545, 157046000000, 
0.26656585750475914, -0.015985756869711192, 0.05374150446845271, 157148000000, 
0.2672858727318057, -0.003030840748510973, 0.05346979034619492, 157250000000, 
0.2701749909273108, 0.012030444741838823, 0.05360178141092504, 157352000000, 
0.2760756777332469, 0.029299350004804065, 0.054235769426157564, 157454000000, 
0.28642500810217264, 0.05416672391620617, 0.05551171178418202, 157556000000, 
0.1591415446598199, -0.3897804435780901, 0.04810948203301596, 157658000000, 
0.14565915400864515, -0.4692195136450916, 0.039415047118042515, 157760000000, 
0.13073549476755453, -0.09468683297421787, 0.02903574622906797, 157828000000, 
0.11457223536974803, -0.10362306212965706, 0.026064458943063182, 157930000000, 
0.10290475421389456, -0.09276913517886658, 0.023214165623413142, 158032000000, 
0.09449454346457165, -0.06692563968392129, 0.02079810220321428, 158134000000, 
0.08697998728710088, -0.05308255642264559, 0.01895861899770447, 158236000000, 
0.08204548222868713, -0.041496870786281725, 0.01756800086535731, 158338000000, 
0.07824430724394071, -0.029118933477200553, 0.016484651783981914, 158440000000, 
0.07554837379587775, -0.021657028109364578, 0.015722544217900373, 158542000000, 
0.07340870670199973, -0.016118668473136626, 0.01514675918278788, 158610000000, 
0.07193587297598514, -0.012041669399642055, 0.014726196898257507, 158712000000, 
0.0716881334727173, -0.005735244097608098, 0.014468847543380145, 158814000000, 
0.0724096404544543, 0.0015792249282305566, 0.014402243126877115, 158916000000, 
0.07428888145765367, 0.008669159949787897, 0.014559110358988351, 159018000000, 
0.07772321396670501, 0.017711911707502342, 0.014961449058587532, 159120000000, 
0.3691102189366102, 0.9827377915965219, 0.03474148762406459, 159222000000, 
0.3795839732726174, 1.006202531019708, 0.05509449374506217, 159324000000, 
0.3904805629806414, 0.07123448014677052, 0.0759449836793246, 159426000000, 
0.40305609477658466, 0.07824040501322423, 0.07820804206865622, 159494000000, 
0.4049497486347531, 0.04823061884703902, 0.07989909375946527, 159596000000, 
0.4006461356797266, -0.008033196989526795, 0.08057679860607096, 159698000000, 
0.39659580800763505, -0.027846468757060094, 0.08014611282147431, 159800000000, 
0.3907915624422875, -0.032848577458130336, 0.07920223374197662, 159902000000, 
0.383651792174446, -0.0431467194439635, 0.07806927750829123, 160004000000, 
0.37627233032426144, -0.048397440393420275, 0.07671437899606633, 160072000000, 
0.36917713270138464, -0.04824886491020456, 0.07527341701333948, 160174000000, 
0.3612147631076965, -0.05019189072188309, 0.07377761507555618, 160276000000, 
0.35433422823457583, -0.04947634822269601, 0.0723150749362438, 160378000000, 
0.34759705212429814, -0.045392369944661226, 0.07087640289777136, 160480000000, 
0.3410018555293508, -0.04444124235075009, 0.06952887572588165, 160582000000, 
0.33433127430232723, -0.04421925940656971, 0.06819534546373174, 160684000000, 
0.3300945072513226, -0.036357827593427317, 0.06702850913886671, 160786000000, 
0.32426272731276384, -0.033561823298544624, 0.06591256725776092, 160854000000, 
0.31842152383948985, -0.0389099447061092, 0.06485191722690509, 160956000000, 
0.31222656887542577, -0.04012052812446024, 0.06366072133517862, 161058000000, 
0.30698096471234404, -0.03813519709048604, 0.06250860382848397, 161160000000, 
0.302369293810262, -0.032857583550545875, 0.06143845515986879, 161262000000, 
0.2972484199790739, -0.03244181577756707, 0.060439911900112, 161364000000, 
0.2927488697004432, -0.0320680803660626, 0.059491105565985275, 161466000000, 
0.2885500494975224, -0.02899456827183844, 0.05856982261180264, 161568000000, 
0.2845448248139415, -0.027346816288339088, 0.057722916267460476, 161670000000, 
0.27989817678950457, -0.02883957569339272, 0.05686620340673123, 161772000000, 
0.27605816031559494, -0.028288881661155212, 0.05603341079460273, 161874000000, 
0.2716606954154468, -0.02745827124685925, 0.05517446883470309, 161942000000, 
0.26768520519281536, -0.027909850409265264, 0.05436027072825714, 162044000000, 
0.2641063748923034, -0.02518106841047807, 0.053563485033371036, 162146000000, 
0.26010548561330227, -0.025265731931710295, 0.052793137713228064, 162248000000, 
0.2554192392661756, -0.028957118753759243, 0.05197540665145208, 162350000000, 
0.6855989375072769, 1.4183115063132485, 0.08007491082578365, 194684000000, 
0.6855989375072769, 1.4339323274703375, 0.10844114095204861, 194684000000, 
0.6855989375072769, 0.0, 0.13711978750145537, 194684000000, 
0.6893302714028995, 0.01243777965207545, 0.13736854309449686, 210528000000, 
0.6964935240829829, 0.036315288585686924, 0.1380948488662106, 210630000000, 
0.6858241489343586, -0.011687074895136243, 0.13810986296134942, 210732000000, 
0.691236359052916, -0.017523883433556337, 0.1382369354713505, 210834000000, 
0.6999655589073454, 0.047138033243289135, 0.13846840445964134, 210936000000, 
0.6869108074235746, -0.01441850543113817, 0.13854084835892239, 211038000000, 
0.674202603822891, -0.08587651694818121, 0.1374052646769207, 211140000000, 
0.6607117635089108, -0.08733014638221255, 0.13478834498369174, 211242000000, 
0.647715150674923, -0.08829151049322655, 0.13217530120044832, 211310000000, 
0.6366325249321266, -0.0802641285892806, 0.12967062927439738, 211412000000, 
0.6264501538181018, -0.07088332285607087, 0.12738652196167677, 211514000000, 
0.6178976192888581, -0.062449685477561724, 0.12539868653593908, 211616000000, 
0.6117866801864921, -0.048878245438698974, 0.12374229688623013, 211718000000, 
0.6079135070741106, -0.03328037404915829, 0.12250652043663071, 211820000000, 
0.6070306603976923, -0.015853399295999344, 0.12178205651055299, 211922000000, 
0.29766488346038567, -1.0341620787124166, 0.10084060339547923, 212024000000, 
0.25850460065340747, -1.1617535324809494, 0.0775466763007657, 212126000000, 
0.2187203141602579, -0.26314856433375927, 0.05165931988493674, 212228000000, 
0.1787008765985214, -0.26601241351628685, 0.04372838609414578, 212330000000, 
0.14520666449468456, -0.24504549888524443, 0.03617519035023092, 212398000000, 
0.11944266491789557, -0.1975273722687528, 0.029556680400740103, 212500000000, 
0.09874189529050853, -0.1548825640139201, 0.024226081646872576, 212602000000, 
0.08393867684188361, -0.11834662692003987, 0.02014154913668585, 212704000000, 
0.07296400173216477, -0.08592631186114585, 0.01704297159097046, 212806000000, 
0.06465469390178658, -0.06427994313365677, 0.014770491498388997, 212908000000, 
0.05872678948469234, -0.04745737415824144, 0.013089699007909579, 213010000000, 
0.05439295228737073, -0.034205805381386144, 0.01185162904492331, 213112000000, 
0.050827775959144006, -0.026330045085161125, 0.010929834515413805, 213180000000, 
0.04766364854429894, -0.02243101247690597, 0.010192291786054245, 213282000000, 
0.04491419247716133, -0.019711944939942255, 0.009560374465373618, 213384000000, 
0.04287375475713573, -0.015966312623877377, 0.009030106385239734, 213486000000, 
0.04180663624841652, -0.010358520762482707, 0.00863963889884757, 213588000000, 
0.041176192712417126, -0.005658540149062012, 0.008390438914531291, 213690000000, 
0.04084475708372182, -0.0032062638823156706, 0.008255172402970364, 213792000000, 
0.04092530594469257, -0.000836289225748521, 0.008196417049388767, 213894000000, 
0.04148962050819882, 0.002149544748256682, 0.008217312235774214, 213996000000, 
-0.2147043645419649, -0.8520989016221915, -0.008819295872604901, 214064000000, 
-0.22532554818026718, -0.88938389562822, -0.026569352814268882, 214166000000, 
-0.2371971435682403, -0.07497593008758463, -0.04514847041936482, 214268000000, 
-0.2492018741397828, -0.07958775319838536, -0.04744830439255268, 214370000000, 
-0.2536361272686926, -0.05479661233484109, -0.04933567633178105, 214472000000, 
-0.25247200982063844, -0.010900452269518857, -0.050354000748607596, 214574000000, 
-0.2494153508335179, 0.014069254783915705, -0.05036823252818993, 214676000000, 
-0.24387476006689052, 0.028657499179159756, -0.04971747471473645, 214778000000, 
-0.2363090456420519, 0.043687683971553315, -0.04863994376949735, 214846000000, 
-0.22852520084095207, 0.051165197419794826, -0.047247267103326294, 214948000000, 
-0.2202771227119304, 0.053439743100405036, -0.04567409127966229, 215050000000, 
-0.21250875292216692, 0.053388159729283825, -0.04408740509833663, 215152000000, 
-0.20585506145685156, 0.04807353751692944, -0.04257606247272993, 215254000000, 
-0.1998964456686931, 0.042041024178246046, -0.04121735066984744, 215356000000, 
-0.19489105473347942, 0.036546689077907125, -0.04004283745726827, 215458000000, 
-0.191621137806001, 0.02758435954230698, -0.03909390921387824, 215560000000, 
-0.18965768402074418, 0.017444569042450824, -0.03841132510401497, 215662000000, 
-0.18904358996852916, 0.008591826124906185, -0.03802149411968495, 215764000000, 
-0.1901512333205755, -0.0016451643327711207, -0.03792350048732326, 215866000000, 
-0.19312175880541746, -0.013593896122961005, -0.038154438806301476, 215934000000, 
-0.1871259621567711, 0.010084237212681368, -0.03802659695218427, 216036000000, 
-0.17687034202120291, 0.05417138928071515, -0.03714120419889277, 216138000000, 
-0.16785322604345004, 0.0642424537110702, -0.03545663534809494, 216240000000, 
-0.15643599234698058, 0.06811449891407445, -0.03341063736077557, 216342000000, 
-0.14524435012739445, 0.07536291972018531, -0.031302237901188336, 216444000000, 
-0.13539580848130878, 0.07013394621890601, -0.029138410063712254, 216546000000, 
-0.12529341876607136, 0.06650310453774362, -0.02706223849165164, 216648000000, 
-0.11600251592586704, 0.06464430851813914, -0.025112782878216475, 216716000000, 
-0.10708605191252948, 0.06069122284513959, -0.023225465773631188, 216818000000, 
-0.09844352155722645, 0.05852998122880195, -0.021435472626374866, 216920000000, 
-0.09090051278218196, 0.05395179710115841, -0.019762005750129194, 217022000000, 
-0.08394715960047126, 0.04832120652251729, -0.018219412929325312, 217124000000, 
-0.07805997795134931, 0.04280178276944218, -0.016860510022266836, 217226000000, 
-0.07236865266200268, 0.03859502312822861, -0.01562505268092155, 217328000000, 
-0.06770869248803683, 0.03450428487770824, -0.014542488206759255, 217430000000, 
-0.06358756098520646, 0.029270305589320738, -0.013577660409016397, 217532000000, 
-0.059522928215126614, 0.027285880909700733, -0.012721278779224661, 217600000000, 
-0.055596770293431824, 0.02663596897258212, -0.011913817299584326, 217702000000, 
-0.05208491012143504, 0.024793393645638578, -0.011146973908666232, 217804000000, 
-0.04905425569572858, 0.021808381992344156, -0.01044906240737303, 217906000000, 
-0.0466573845222301, 0.018091751997349793, -0.00985310335595958, 218008000000, 
-0.04457664493912464, 0.014925369188679797, -0.009352552343805554, 218110000000, 
-0.04289289555476067, 0.012548296558231448, -0.00894179500107436, 218212000000, 
-0.041329696493289145, 0.01082316148611831, -0.008586615799144963, 218314000000, 
-0.11744867519303698, -0.24851926546092104, -0.013444751149405786, 218416000000, 
-0.11707615561740065, -0.2524881970803717, -0.01839030182024845, 218518000000, 
-0.1169728913891587, 0.0015859460129275897, -0.023433181479973086, 218620000000, 
-0.11704538936080802, 0.00010255418864207888, -0.02340629575782449, 218688000000, 
-0.11460818203495722, 0.007882364514004933, -0.023241764185661595, 218790000000, 
-0.11039772042635113, 0.022158896448189653, -0.022803419454807756, 218892000000, 
-0.1059212281469484, 0.02895651296002939, -0.022061808707217117, 218994000000, 
-0.10090713456230693, 0.03163528621348064, -0.021148405542373763, 219096000000, 
-0.09593695304079569, 0.03328091702050904, -0.020184354383336735, 219198000000, 
-0.09062958795794591, 0.034258488681203396, -0.019164911704069903, 219266000000, 
-0.086146366305527, 0.032635289117562326, -0.018180860486951236, 219368000000, 
-0.08121579961495325, 0.03137929447664223, -0.017199450258561743, 219470000000, 
-0.07684524800220631, 0.031003727677735616, -0.01628049426151244, 219572000000, 
-0.07248463628403887, 0.029103877769714598, -0.015369712260079894, 219674000000, 
-0.06870491750974976, 0.027134434974855164, -0.014535653453066328, 219776000000, 
-0.0652139684643873, 0.024235559398838546, -0.013760234817211729, 219878000000, 
-0.062346685077669, 0.021194108106935863, -0.013084371403453737, 219980000000, 
-0.060046746340529956, 0.017224073746191157, -0.012507159992172417, 220082000000, 
-0.05813108246134818, 0.014052008721069398, -0.01203496759196981, 220184000000, 
-0.05679543927838472, 0.010837690207150785, -0.011664884538684191, 220252000000, 
-0.05578578777358948, 0.007817648959195673, -0.011380820634221493, 220354000000, 
-0.05485176578419235, 0.006478911647307915, -0.011162199522411103, 220456000000, 
-0.05423694204268132, 0.005162819103027201, -0.010991633040030875, 220558000000, 
-0.054171068722706966, 0.0022689902049512676, -0.010883985103305375, 220660000000, 
-0.05460838078247309, -0.0012381291326392374, -0.010867759436524092, 220762000000, 
-0.16970425313841325, -0.38511061471902086, -0.018565580176239556, 220864000000, 
-0.17124025199006504, -0.38877290402530645, -0.026370192394063425, 220966000000, 
-0.17314399068421207, -0.011465791819329404, -0.034272566387512686, 221034000000, 
-0.17536000449480746, -0.013732508349141396, -0.034649616477938974, 221136000000, 
-0.17390732936636583, -0.0025444622738458413, -0.034827421636359025, 221238000000, 
-0.17006419029639797, 0.01765271399469831, -0.034622101610504746, 221340000000, 
-0.16562786444901106, 0.02759821639118254, -0.03397329227411832, 221442000000, 
-0.16038429721207925, 0.03226631028106238, -0.03307175679716588, 221544000000, 
-0.15415654236584758, 0.03823774027721161, -0.03201124693512919, 221646000000, 
-0.14856686030635174, 0.039391456352425025, -0.030873846658951903, 221714000000, 
-0.14312041104868198, 0.036787104390552015, -0.02972292091472542, 221816000000, 
-0.13772471337010467, 0.03614048978749026, -0.028627465648342558, 221918000000, 
-0.13298342104191785, 0.03378996668921377, -0.027588569697380296, 222020000000, 
-0.12905280094905824, 0.02890637473682141, -0.02665072902407205, 222122000000, 
-0.12569312942870486, 0.024300972044043283, -0.02584862342797873, 222224000000, 
-0.12317996331648218, 0.019576125441920222, -0.02519505957961635, 222326000000, 
-0.12185931529668362, 0.01277938044007082, -0.024715493869458045, 222428000000, 
-0.12131768095292539, 0.006207607878522629, -0.024423797304406077, 222530000000, 
-0.12221689224263704, -0.0011919231531780834, -0.024359592566149738, 222632000000, 
-0.12461832102385323, -0.011002133569759468, -0.024543526281294376, 222734000000, 
-0.3471719785028992, -0.7498502875342071, -0.03960047945129263, 222836000000, 
-0.35034275001625076, -0.7524147633079917, -0.05480886996953355, 222904000000, 
-0.353744716935611, -0.02190912810903926, -0.0700839630303174, 223006000000, 
-0.357981898616811, -0.025463828668534177, -0.07080462437124485, 223108000000, 
-0.3516638346451355, 0.006936274301584944, -0.07089269667983716, 223210000000, 
-0.3411327750392396, 0.05616374525857134, -0.07005190055341241, 223312000000, 
-0.33218928452009044, 0.06491516708348355, -0.06833239294696437, 223414000000, 
-0.3222055979875596, 0.0630905901722667, -0.06636851050312598, 223516000000, 
-0.31151510055229314, 0.06891394655932433, -0.06439399887066287, 223618000000, 
-0.3004677183868011, 0.07245959866919505, -0.06227922779511025, 223686000000, 
-0.2903704886890175, 0.07048203954425218, -0.060156887175207445, 223788000000, 
-0.2808711618091292, 0.06532185525890633, -0.058113957925663186, 223890000000, 
-0.2730540855968402, 0.057721343640591005, -0.05628638240633246, 223992000000, 
-0.2661633100575468, 0.04902617250527467, -0.05467257049756774, 224094000000, 
-0.26127681579779205, 0.039257565996827136, -0.0533662807634786, 224196000000, 
-0.2583600726358696, 0.026010791405590705, -0.052386679899413896, 224298000000, 
-0.25764596222335456, 0.012102845248124957, -0.051818856710467744, 224400000000, 
-0.2595840961909427, -0.00408007851691039, -0.051706008736677786, 224502000000, 
-0.2641206253856633, -0.021582210541029045, -0.05209004558666403, 224570000000, 
-0.1912077587947727, 0.2279211246539, -0.04766083202475858, 224672000000, 
-0.17697688640964915, 0.2904791299200471, -0.042153684706005674, 224774000000, 
-0.16335571545760208, 0.09284014445723539, -0.03543602404413493, 224876000000, 
-0.14868830355764828, 0.09429527617333622, -0.0326013936949933, 224978000000, 
-0.13775634991032415, 0.08533121849092644, -0.029986691261704966, 225080000000, 
-0.12895677435051, 0.06577176402379425, -0.02769342852123216, 225182000000, 
-0.12137939306699719, 0.05458985614442321, -0.025872834488522088, 225284000000, 
-0.113699742462681, 0.05085677295943003, -0.024269060658679214, 225352000000, 
-0.10717466811525933, 0.047349083172459526, -0.022816920242995833, 225454000000, 
-0.10113516013649948, 0.041881941087271723, -0.021467304714295986, 225556000000, 
